id,conversation_id,text,date,Segment,WC,Clout,Authentic,Tone,WPS,BigWords,Drives,affiliation,achieve,power,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,health,illness,wellness,mental,death
1220770231930499072,1220734354172862464,@ManekaDevin Lol no... something is telling me that wont help,2020-01-24T18:07:58.000Z,1,10,1,7.03,99,5,30,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1220736901013032961,1220734354172862464,@JuliaHigginss Well did you burn it...?,2020-01-24T15:55:32.000Z,1,6,99,1,99,6,16.67,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0
1222047945010188289,1222047139875803136,"@e_echai Realistically, HK was never going to avoid infection",2020-01-28T06:45:09.000Z,1,10,3.95,7.03,20.23,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0
1220855883930001411,1220413551594086406,"@_edgarlo_ I will, thanx",2020-01-24T23:48:19.000Z,1,4,1,89.39,99,4,25,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
1220725302713901057,1220413551594086406,"@Grace20189421 Anyway, u also take care too",2020-01-24T15:09:26.000Z,1,7,99,1,99,7,14.29,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0
1220725092025544705,1220413551594086406,@Grace20189421 Ohc n thx,2020-01-24T15:08:36.000Z,1,4,40.06,1,99,4,25,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
1219618397727518720,1219574016739954688,@pigson0127 Noooooooooo! Poor doggie,2020-01-21T13:51:00.000Z,1,4,40.06,1,1,2,50,25,0,0,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1215713073853599744,1215713070921736192,People will give you plenty of other reasons to bitch about them. Spoken from the tiny generation of #Xennials,2020-01-10T19:12:38.000Z,1,19,90.88,33.61,92.27,9.5,15.79,0,0,0,0,10.53,5.26,0,0,0,0,0,0,0,5.26,0,0,0,0,0
1215713071840288773,1215713070921736192,"That do are in fact said millennials themselves. Basically, it's because most people really don't know at what ages these generations actually fall under unless you are a dork like me and look it up. Why, am I bitching about this? No real reason, but we don't need to age shame...",2020-01-10T19:12:37.000Z,1,51,20,73.43,1,12.75,13.73,1.96,1.96,0,0,3.92,0,3.92,3.92,0,3.92,0,0,0,1.96,0,0,0,0,0
1221132595292884992,1220935003426570241,"@Fyda_Elqis Bukan rasa lagi dah. Mmg nak muntah.. Tahap boleh makan apa saja depa ni, mmg gila².. Sampai takde rasa geli..",2020-01-25T18:07:52.000Z,1,22,40.06,1,20.23,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221108938210328576,1220935003426570241,@DiraAridan Rasa nak muntah,2020-01-25T16:33:52.000Z,1,4,40.06,1,20.23,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220006798054383617,1219833561374691329,@LetsChatPodcast Funny given he's a Boomer,2020-01-22T15:34:21.000Z,1,6,98.75,1,99,6,16.67,0,0,0,0,16.67,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0
1219986995340095488,1219833561374691329,@TheIrishonfire https://t.co/h2bmIh5n2m,2020-01-22T14:15:40.000Z,1,6,40.06,1,1,6,33.33,0,0,0,0,16.67,0,16.67,16.67,0,16.67,0,0,0,0,0,0,0,0,0
1219834478971047937,1219833561374691329,@TheIrishonfire I think it has evolved to just mean out of touch old person.,2020-01-22T04:09:37.000Z,1,14,40.06,99,20.23,14,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218306811607973888,1218295648459448320,@TheCritninja #tool,2020-01-17T22:59:13.000Z,1,2,40.06,1,20.23,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219042742933712896,1219041842492108800,@meercatjohn Literally thought of you as I was writing that.,2020-01-19T23:43:33.000Z,1,10,89.5,63.35,20.23,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219042665020313601,1219041842492108800,"@DavidYoungTBLA Even though I'm a Raider fan, I can't help but root for Andy Reid. I've always loved him as a coach, plus I genuinely love Mahomes as a QB too.",2020-01-19T23:43:14.000Z,1,31,1,58.85,99,15.5,9.68,6.45,3.23,0,3.23,9.68,9.68,0,6.45,6.45,0,0,0,0,0,0,0,0,0,0
1219042297939017728,1219041842492108800,@DavidYoungTBLA Exactly,2020-01-19T23:41:47.000Z,1,2,40.06,1,20.23,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212750191503110149,1212372844895715329,"@FreedomHK6 crazy ass, absolutely crazy",2020-01-02T14:59:12.000Z,1,5,1,1,99,5,40,0,0,0,0,80,20,0,40,0,0,0,0,0,20,0,0,0,0,0
1212373306302595074,1212372844895715329,@FreedomHK6 Thank you,2020-01-01T14:01:35.000Z,1,3,99,1,99,3,33.33,0,0,0,0,66.67,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0
1221616797650210816,1221615581155037184,@odiecherry China knows something we dont. Have they done this knowingly? We know CCP is a cruel regime,2020-01-27T02:11:55.000Z,1,18,99,10.18,1,6,16.67,16.67,11.11,0,5.56,5.56,0,5.56,5.56,0,5.56,0,5.56,0,0,0,0,0,0,0
1353614597979164674,1219462951259652097,One year later who knew the USA would be the death of us #USACoronavirus,2021-01-25T08:04:03.000Z,1,14,99,24.32,20.23,14,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14
1228194217442152450,1226160781789716481,"@khalid911haider I really admire people who can fake, if this is true, where is the blood",2020-02-14T05:48:14.000Z,1,16,40.06,15.38,20.23,16,6.25,0,0,0,0,12.5,6.25,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0
1226590039234269186,1226160781789716481,@khalid911haider You just gonna watch (prick) https://t.co/r9vr4Bjzng,2020-02-09T19:33:48.000Z,1,11,99,1,1,11,18.18,0,0,0,0,9.09,0,9.09,9.09,0,9.09,0,0,0,0,0,0,0,0,0
1226538381116657665,1226160781789716481,"@inner_monkey @khalid911haider What's the difference? Animals are way better than humans sometimes. No matter from what country, lol.",2020-02-09T16:08:32.000Z,1,19,3.34,99,92.27,6.33,26.32,5.26,0,5.26,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0
1231772610524057600,1231747907960754176,@mose Now want you curmudgeon?,2020-02-24T02:47:30.000Z,1,5,99,1,20.23,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223728609782792194,1223726158828707845,@danishblossom Sad n gross,2020-02-01T22:03:31.000Z,1,4,40.06,1,1,4,25,0,0,0,0,50,0,50,25,0,25,0,0,25,0,0,0,0,0,0
1223728530875437059,1223726158828707845,@danishblossom #accountability #negligence #DoBetter,2020-02-01T22:03:12.000Z,1,4,40.06,1,1,4,100,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1231970496528441344,1230224254454697984,@jeffsimmons @KalagaraHari @EMARIANOMD @UAB_Anesthesia @AmyPearsonMD @aoglasser I see a panel coming together! ;),2020-02-24T15:53:49.000Z,1,14,9.23,72.58,98.65,7,50,7.14,7.14,0,0,7.14,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
1231970379469664257,1230224254454697984,@jeffsimmons @KalagaraHari @dr_rajgupta @EMARIANOMD @UAB_Anesthesia @aoglasser Love it!!,2020-02-24T15:53:22.000Z,1,10,40.06,1,99,10,60,0,0,0,0,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0
1231964327860674561,1230224254454697984,"@KalagaraHari @dr_rajgupta @EMARIANOMD @UAB_Anesthesia If he comes down, he wont want to leave! just kidding, I would love to have him down too. We need @AmyPearsonMD and @aoglasser as well. Regional-OB-Perioperative Med.",2020-02-24T15:29:19.000Z,1,34,73.71,1,99,8.5,23.53,2.94,2.94,0,0,11.76,11.76,0,2.94,2.94,0,0,0,0,0,0,0,0,0,0
1231957809614319618,1230224254454697984,@KalagaraHari @jeffsimmons @EMARIANOMD @UAB_Anesthesia Would love to come down! :),2020-02-24T15:03:25.000Z,1,11,40.06,5.07,99,5.5,36.36,0,0,0,0,27.27,27.27,0,18.18,18.18,0,0,0,0,0,0,0,0,0,0
1231957553971695621,1230224254454697984,@dr_rajgupta @jeffsimmons @EMARIANOMD Jeff... we had Ed last year...we should get Raj to UAB for GR. @UAB_Anesthesia,2020-02-24T15:02:24.000Z,1,20,99,1,20.23,6.67,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231956037055307779,1230224254454697984,@AmyPearsonMD @jeffsimmons @ebmalinzakMD @kristinligda @EMARIANOMD @SBHartlageMD Thanks for the Shoutout! :) https://t.co/mdHbbcCKXH,2020-02-24T14:56:22.000Z,1,16,40.06,1,96.74,8,50,0,0,0,0,18.75,12.5,6.25,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0
1231955638814511104,1230224254454697984,"@jeffsimmons I'm not as experienced on the lecture circuit as @EMARIANOMD or @DrMStiegler, but I've given several talks on why academics should be on Social Media and basics of getting started.",2020-02-24T14:54:47.000Z,1,31,1,35.88,20.23,31,32.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230529381593907201,1230224254454697984,@ShiYunZhao @aoglasser @EMARIANOMD @jeffsimmons @Docbasia A definite yes - we teach this to our pre med students and from the start of 1st year. Social media can be a force for good but there also pitfalls that everyone needs to be aware of.,2020-02-20T16:27:21.000Z,1,42,93.83,2.36,57.46,21,21.43,7.14,4.76,0,2.38,2.38,2.38,0,2.38,2.38,0,0,0,0,0,0,0,0,0,0
1230481292208300032,1230224254454697984,"@KK_medicine @jeffsimmons @EMARIANOMD @Docbasia @aoglasser Aw shucks. Thx @KK_medicine! Jeff, heres my professional social media guide: https://t.co/3wc9BP64Vl. Summary: yes I totally believe doctors &amp; #medstudents should have an online presence &amp; be taught how to do it properly.",2020-02-20T13:16:15.000Z,1,44,17.46,5.07,20.23,11,34.09,0,0,0,0,4.55,2.27,2.27,2.27,0,2.27,0,0,0,0,6.82,0,0,0,0
1230443017917681664,1230224254454697984,@jeffsimmons @EMARIANOMD @Docbasia @aoglasser Residents dont speak up enough because they are afraid of being terminated. We need to protect residents and allow them to post the truth about what is happening. Many are being relegated to do paper work while NPs and PAs are caring for patents. #takebackmed,2020-02-20T10:44:10.000Z,1,49,74.89,1,20.23,12.25,26.53,6.12,2.04,2.04,2.04,4.08,2.04,2.04,2.04,0,2.04,2.04,0,0,0,0,0,0,0,0
1230351547197988864,1230224254454697984,@jeffsimmons @EMARIANOMD @Docbasia @aoglasser @JMGardnerMD is an EXPERT on this and gives talks around the world on it! Lucky to have him teach us #SoMe as medical students,2020-02-20T04:40:42.000Z,1,28,97.11,1,75.77,14,25,7.14,3.57,3.57,3.57,3.57,3.57,0,0,0,0,0,0,0,0,3.57,0,0,0,0
1230346576775675905,1230224254454697984,"@TomVargheseJr @jeffsimmons @Docbasia @aoglasser I like these ""10 simple rules"" from @drjohnm https://t.co/QKOUAr22YN. The 1st one is ""Do not fear #socialmedia.""",2020-02-20T04:20:57.000Z,1,25,1.98,3.34,1,12.5,28,4,0,0,4,8,0,8,8,0,8,4,0,0,0,0,0,0,0,0
1230339804203585536,1230224254454697984,"@jeffsimmons @EMARIANOMD @Docbasia @aoglasser Yes. Professionalism is a skill set that requires a growth mindset. You are never done learning how to be professional. #SoMe is a method of communication. As a professional, need to learn how to effectively use it. https://t.co/C5tQOuCZMB",2020-02-20T03:54:02.000Z,1,46,53.04,4.38,20.23,7.67,28.26,4.35,0,4.35,0,4.35,2.17,2.17,2.17,0,2.17,0,0,0,0,0,0,0,0,0
1230327739007295488,1230224254454697984,@AmyPearsonMD @jeffsimmons @dr_rajgupta @kristinligda @EMARIANOMD @SBHartlageMD Yes! I just sat in a panel for Dept of medicine today (although Im a peds anesthesiologist) about using social media for professional development. Giving GR as a visiting prof in a couple months on Social Media in Anesthesiology Education.,2020-02-20T03:06:06.000Z,1,47,18.61,57.41,20.23,15.67,29.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0
1230317076063096833,1230224254454697984,@PWWarriors @EMARIANOMD @Docbasia @aoglasser Absolutely!,2020-02-20T02:23:43.000Z,1,5,40.06,1,20.23,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230310609104900096,1230224254454697984,@tmprowell @jeffsimmons @EMARIANOMD @Docbasia @aoglasser Inthinkna coding class would be better.,2020-02-20T01:58:01.000Z,1,11,40.06,1,99,11,54.55,9.09,0,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0
1230308135723831296,1230224254454697984,"@jeffsimmons @EMARIANOMD @Docbasia @aoglasser Absolutely yes. The learning goes both ways, but from standpoint of professionalism, using Twitter as a physician is a whole diff ballgame than using (insert all other social media) as a student",2020-02-20T01:48:12.000Z,1,36,25.13,22.12,20.23,18,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0
1230305668760064001,1230224254454697984,"@NephroGuy @EMARIANOMD @Docbasia @aoglasser I was more interested in comments than votes, I guess.",2020-02-20T01:38:24.000Z,1,14,1,99,98.65,14,42.86,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0
1230301852505452544,1230224254454697984,@jeffsimmons @EMARIANOMD @Docbasia @aoglasser Why dont you make a poll?,2020-02-20T01:23:14.000Z,1,10,89.5,1,20.23,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230296182754172929,1230224254454697984,"@Docbasia @jeffsimmons @EMARIANOMD @aoglasser Youre very welcome. Heres part two, which protects your practice: Defamation claims: Why your medical practice needs a social media policy https://t.co/0RtY5zTOrv",2020-02-20T01:00:42.000Z,1,30,96.04,1,20.23,15,36.67,13.33,3.33,6.67,3.33,6.67,3.33,3.33,3.33,0,3.33,0,0,0,0,3.33,0,0,0,0
1230295164884836353,1230224254454697984,@jeffsimmons @EMARIANOMD @Docbasia @aoglasser YES YES YES,2020-02-20T00:56:39.000Z,1,7,40.06,1,20.23,7,57.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230285172446134277,1230224254454697984,@AmyPearsonMD @jeffsimmons @ebmalinzakMD @dr_rajgupta @kristinligda @SBHartlageMD Yes!,2020-02-20T00:16:57.000Z,1,8,40.06,1,20.23,8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230272689043988480,1230224254454697984,@jeffsimmons @EMARIANOMD @Docbasia @aoglasser Am excellent and important question. Yes! CC @Sarah_Mojarad,2020-02-19T23:27:21.000Z,1,13,40.06,2.93,99,4.33,61.54,7.69,0,7.69,0,15.38,15.38,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
1230270317731422209,1230224254454697984,@IKE_DEVJI @jeffsimmons @EMARIANOMD @aoglasser @IKE_DEVJI wow ... thank you for sharing !,2020-02-19T23:17:55.000Z,1,12,98.75,1,99,6,33.33,8.33,8.33,0,0,16.67,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0
1230267795188994050,1230224254454697984,"@jeffsimmons Yes, I've given dozens of GR on #hcsm. Lots of interest, lots of need! Loosely, I have three core presentations with a focus on #SoMe and 1) career development, or 2) patient benefits and risks, or 3) professional risk mitigation/digital strategy.",2020-02-19T23:07:54.000Z,1,43,4.93,2.18,56.53,14.33,25.58,2.33,0,2.33,0,2.33,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
1230264675557789697,1230224254454697984,"@jeffsimmons @EMARIANOMD @Docbasia @aoglasser Yes, and its legal risks. Doctors: How to avoid defamation claims on social media (part 1) https://t.co/eZtcT09Qy4",2020-02-19T22:55:30.000Z,1,25,19.67,3.34,1,12.5,28,8,0,0,8,4,0,4,4,0,4,0,0,0,0,4,0,0,0,0
1230264636169048065,1230224254454697984,@justintime02 @chestmedicine @Docbasia @jeffsimmons @EMARIANOMD always take the high road extend the learning from other business/leadership/educational settings--learning is most effective when it's done in a culture of safety and mutual respect,2020-02-19T22:55:21.000Z,1,34,40.06,93.5,99,34,41.18,8.82,0,2.94,5.88,8.82,8.82,0,0,0,0,0,0,0,0,0,0,0,0,0
1230264144114274305,1230224254454697984,"@aoglasser @chestmedicine @Docbasia @jeffsimmons @EMARIANOMD Yes. And if, in the process of posting the pearl, you have to resort to ad hominem attacks to defend your position, the problem is with you and not your colleague.",2020-02-19T22:53:23.000Z,1,36,98.75,10.18,2.17,18,33.33,8.33,2.78,0,5.56,2.78,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0
1230264050317131783,1230224254454697984,@jeffsimmons Periop: @afedwardMD @aoglasser @springmankorey,2020-02-19T22:53:01.000Z,1,5,40.06,1,20.23,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230263600771629056,1230224254454697984,@jeffsimmons Also @ebmalinzakMD @dr_rajgupta @kristinligda @EMARIANOMD @SBHartlageMD,2020-02-19T22:51:14.000Z,1,8,40.06,1,20.23,8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230263329475715074,1230224254454697984,"@jeffsimmons @EMARIANOMD @Docbasia @aoglasser Staff should be more knowledgeable about surgery, medicine, etc but I think giving them social media knowledge is a stretch and depending on their age/understanding of tech potentially disastrous.",2020-02-19T22:50:09.000Z,1,34,57.59,46.57,20.23,34,38.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,2.94,0,0,0
1230262882492993537,1230224254454697984,Do any of our #SoMe experts do Grand Rounds or Visiting Professorships on this topic? Two different lectures. SoMe + Regional. SoMe + PeriopMed.,2020-02-19T22:48:23.000Z,1,22,66.75,20.79,86.79,5.5,31.82,9.09,4.55,4.55,4.55,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0
1230262434042195971,1230224254454697984,"@jeffsimmons @EMARIANOMD @Docbasia @aoglasser Yes, because its not about platform or technology - its about content and behavior. -HIPAA is always important -Nothing is private -Beware content that may alienate patients, colleagues, employers -The Internet is FOREVER. You cannot outrun what you post Dont fight",2020-02-19T22:46:36.000Z,1,44,40.06,5.07,3.56,14.67,43.18,2.27,2.27,0,0,6.82,2.27,4.55,2.27,0,2.27,0,0,0,0,2.27,0,0,0,0
1230262400835710977,1230224254454697984,"@chestmedicine @justintime02 @Docbasia @jeffsimmons @EMARIANOMD I just phrased it to someone else earlier this week this way: ""post the pearl, not the patient"" you can clinically teach via #SoMe in broader discussions without sharing patient details...THOUGH I caution--for something very rare (1 in a million), also be careful with that",2020-02-19T22:46:28.000Z,1,52,7.93,81.58,20.23,52,38.46,1.92,1.92,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0
1230262140210159619,1230224254454697984,@PhillipMcPeakMD @EMARIANOMD @Docbasia @aoglasser Explain,2020-02-19T22:45:26.000Z,1,5,40.06,63.35,20.23,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230261937881178117,1230224254454697984,"@jeffsimmons @EMARIANOMD @Docbasia @aoglasser A resounding yes. Although Id add that we should all be learning from one another. Also need to keep in mind: each of us has different goals &amp; that presence is person-specific. We should, first &amp; foremost, not judge. Approach techniques &amp; strategies w/an open mind. #SoMeDocs https://t.co/HZxN8jmEBs",2020-02-19T22:44:37.000Z,1,57,40.06,2.23,98.45,9.5,29.82,10.53,5.26,3.51,1.75,10.53,8.77,1.75,1.75,0,1.75,0,0,0,0,0,0,0,0,0
1230260840944820229,1230224254454697984,@jeffsimmons @EMARIANOMD @Docbasia @aoglasser How are staff somehow more knowledgeable about it's use?,2020-02-19T22:40:16.000Z,1,13,81.78,30.98,20.23,13,46.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230260187493228547,1230224254454697984,"@chungk1031 @EMARIANOMD @Docbasia @aoglasser Might be too late for that. You never know with Twitter, which maybe proves the point about teaching.",2020-02-19T22:37:40.000Z,1,22,40.06,79.84,20.23,11,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230260162872541184,1230224254454697984,"@justintime02 @Docbasia @jeffsimmons @EMARIANOMD @aoglasser Using social media to breach patient confidentiality is always wrong. The expression of RIGHTEOUS anger at injustice, incompetence, and corruption of systems and institutions is risky but entirely ethical. Leave patients out of it and strike back at legitimate targets.",2020-02-19T22:37:34.000Z,1,45,40.06,10.18,1,15,42.22,6.67,0,2.22,4.44,11.11,0,11.11,2.22,0,2.22,0,2.22,0,0,2.22,0,0,0,0
1230259200309309440,1230224254454697984,@jeffsimmons @EMARIANOMD @aoglasser @DrMStiegler @DrCorriel,2020-02-19T22:33:45.000Z,1,5,40.06,1,20.23,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230257961789992962,1230224254454697984,@jeffsimmons @EMARIANOMD @Docbasia @aoglasser Yes. And medical students.,2020-02-19T22:28:49.000Z,1,8,94.84,1,20.23,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0
1230257595799072770,1230224254454697984,@jeffsimmons @EMARIANOMD @Docbasia @aoglasser Absolutely. Physician conduct on social media may also be brought to the attention of their regulatory college (in Canada.) Physicians may face investigation and disciplinary action. See below. #cpsbc https://t.co/tm4buXwoNP,2020-02-19T22:27:22.000Z,1,38,82.58,18.39,2.53,7.6,39.47,2.63,0,0,2.63,2.63,0,2.63,2.63,0,2.63,0,0,0,0,5.26,0,0,0,0
1230257122564243456,1230224254454697984,@jeffsimmons @EMARIANOMD @Docbasia @aoglasser You should re-tweet this as a poll!,2020-02-19T22:25:29.000Z,1,11,99,1,20.23,11,45.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230251829524602881,1230224254454697984,@numboblivion @jeffsimmons @EMARIANOMD @aoglasser bebo ... another reason to start the conversation ... 2 way dialogue . ... I am listening !,2020-02-19T22:04:27.000Z,1,17,2.18,97.97,20.23,4.25,47.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230251229382574087,1230224254454697984,"@AmolUtrankar @aoglasser @jeffsimmons @EMARIANOMD @AmolUtrankar great point ! If the conversation starts , new insights gained .",2020-02-19T22:02:04.000Z,1,14,9.23,97.09,99,7,50,7.14,0,7.14,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0
1230250224557252609,1230224254454697984,"@AmolUtrankar @jeffsimmons @EMARIANOMD @Docbasia absolutely agree! you took the words of out of my typing thumbs yes younger physicians/students may be digital natives, but I see so many wide eyes when I share how and why #SoMe can be used professionally, incl for educational purposes and esp for advocacy work",2020-02-19T21:58:05.000Z,1,51,40.06,32.94,20.23,25.5,27.45,3.92,1.96,1.96,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0
1230249278213242880,1230224254454697984,"@aoglasser @jeffsimmons @EMARIANOMD @Docbasia Agreed; I also feel quite strongly that such talks should be not just about how not to, but also how to. Just because were on social media recreationally doesnt mean its educational uses are on our radar!",2020-02-19T21:54:19.000Z,1,41,1.87,42.46,89.58,20.5,19.51,4.88,2.44,0,2.44,4.88,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0
1230246516138233856,1230224254454697984,"@jeffsimmons @EMARIANOMD @Docbasia also, the #SoMe missteps could have very long lasting negative consequences--patient privacy violations, professionalism concerns ""with great power comes great responsibility"" all the more reason to be an available mentor and role model",2020-02-19T21:43:20.000Z,1,37,71.32,9.25,99,37,37.84,10.81,2.7,0,10.81,13.51,10.81,2.7,0,0,0,0,0,0,0,0,0,0,0,0
1230246049396097024,1230224254454697984,"@jeffsimmons @EMARIANOMD @Docbasia I don't think it's being presumptuous. it's a very new space for professional medical use, and I'd rather be proactive with ""best practice"" lessons than watch folks through growing pains look at how many professionalism concerns arose early w TikTok yet others ARE showing benefit",2020-02-19T21:41:29.000Z,1,48,6.61,80.79,52.41,24,31.25,4.17,0,4.17,0,6.25,4.17,2.08,2.08,0,2.08,0,0,0,0,4.17,2.08,0,0,0
1230245891681837057,1230224254454697984,@jeffsimmons @EMARIANOMD @Docbasia @aoglasser Yes! Its not going away and it can be either a valuable tool for networking and/or public/pt outreach - or it can do you in with inappropriate posts or comments.,2020-02-19T21:40:52.000Z,1,35,2.47,42.95,20.23,17.5,25.71,0,0,0,0,5.71,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,0
1230245255578038272,1230224254454697984,@aoglasser @EMARIANOMD @jeffsimmons @Docbasia @LindseyMPope,2020-02-19T21:38:20.000Z,1,5,40.06,1,20.23,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230245187873640457,1230224254454697984,@jeffsimmons @EMARIANOMD @aoglasser Yes . Better to err on side of teaching . Social media is like X rays ... stuff is there forever.,2020-02-19T21:38:04.000Z,1,21,40.06,24.32,88.66,5.25,23.81,4.76,0,4.76,0,4.76,4.76,0,0,0,0,0,0,0,0,9.52,9.52,0,0,0
1230226939937464320,1230224254454697984,"@aoglasser @EMARIANOMD @Docbasia Are we being presumptious though? Likely, we (35-60 yo) are not even on the latest SoMe platform.",2020-02-19T20:25:33.000Z,1,20,69.2,63.35,20.23,10,25,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230226003235991552,1230224254454697984,"@jeffsimmons @EMARIANOMD @Docbasia Emphatic YES While we may have a lot to learn from those junior to us about effective social media use, I think we also have a responsibility to role model and more explicitly teach safe, effective, professional #SoMe usedont leave it to guessing",2020-02-19T20:21:50.000Z,1,46,97.92,17.84,99,46,23.91,17.39,6.52,4.35,6.52,10.87,10.87,0,0,0,0,0,0,0,0,0,0,0,0,0
1232568902804070401,1232562779627737089,@AsylumShelterUS @estebanguerra_,2020-02-26T07:31:41.000Z,1,2,40.06,1,20.23,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239205455680995329,1239170648632709121,"@SamH1x Sweet cheeks, I am Gen X and vote. But points for effort. Or whatever your reply was.",2020-03-15T15:02:58.000Z,1,18,13.82,39.59,93.93,6,5.56,5.56,0,5.56,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0
1239199018057687042,1239170648632709121,"@SamH1x @mslauren2930 We don't need another ""doll"" on power. We want change, that means reform capitalism or destroy it. No more 1% got 50%",2020-03-15T14:37:23.000Z,1,24,40.06,3.81,1,8,16.67,16.67,8.33,0,8.33,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0
1239171293850763264,1239170648632709121,"Millennials are pissed, and rightly so. So yeah, I can see and understand how this trending topic came into being.",2020-03-15T12:47:13.000Z,1,20,3.95,63.35,20.23,10,20,0,0,0,0,10,5,5,0,0,0,0,0,0,5,0,0,0,0,0
1241174907758579713,1241174905397194753,"We should stripe off the US citizenship of these Leftist Morons, and extradite these criminals to Wuhan to enjoy the greatness of #ChiNAZI Emperor Xi.",2020-03-21T01:28:52.000Z,1,25,63.73,1,20.23,25,28,8,4,0,4,8,4,4,4,4,0,0,0,0,4,0,0,0,0,0
1239966002739175431,1238516514564853760,@RFCF_211 frick off,2020-03-17T17:25:07.000Z,1,4,40.06,1,20.23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239618901631283200,1238516514564853760,@RFCF_211 ?,2020-03-16T18:25:51.000Z,1,2,40.06,1,20.23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
